time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1416.411922742557,1.8444357e+04,1.6766281e+01,9.5296744e-04,136048,270.14172,484.73293,1.7306127e+04,1.5421458e+01,1.2523915e+03,4.3973212e+00,1.8444357e+04,1.6766281e+01,0,,,,,270.14172,6.3288020e-04,484.73293,7.6375314e-04,3.5840452e-02,-1.7151635e-02
1416.413311630472,1.8506756e+04,1.6790169e+01,9.5296704e-04,136049,270.14839,484.73068,1.7364340e+04,1.5443431e+01,1.2544974e+03,4.3919144e+00,1.8506756e+04,1.6790169e+01,0,,,,,270.14839,6.3272065e-04,484.73068,7.6244411e-04,4.2403851e-02,-1.9083673e-02
1416.4147005183863,1.8489598e+04,1.6774971e+01,9.5296663e-04,136050,270.14823,484.73523,1.7348816e+04,1.5429453e+01,1.2477080e+03,4.3915291e+00,1.8489598e+04,1.6774971e+01,0,,,,,270.14823,6.3311867e-04,484.73523,7.6095224e-04,3.9593816e-02,-1.3796385e-02
1416.4160894063014,1.8476738e+04,1.6773363e+01,9.5296622e-04,136051,270.14284,484.73220,1.7334277e+04,1.5427972e+01,1.2595732e+03,4.3927355e+00,1.8476738e+04,1.6773363e+01,0,,,,,270.14284,6.3321815e-04,484.73220,7.6295523e-04,3.5812620e-02,-1.8752474e-02
1416.4174782942164,1.8481969e+04,1.6778784e+01,9.5296581e-04,136052,270.14611,484.73128,1.7341650e+04,1.5432959e+01,1.2622144e+03,4.3936772e+00,1.8481969e+04,1.6778784e+01,0,,,,,270.14611,6.3241750e-04,484.73128,7.6177809e-04,3.9026860e-02,-1.9618204e-02
1416.4188671821307,1.8485871e+04,1.6789936e+01,9.5296541e-04,136053,270.14241,484.72906,1.7344135e+04,1.5443215e+01,1.2530293e+03,4.4055243e+00,1.8485871e+04,1.6789936e+01,0,,,,,270.14241,6.3362421e-04,484.72906,7.6273206e-04,3.5369262e-02,-2.0107878e-02
1416.420256070046,1.8465846e+04,1.6763100e+01,9.5296500e-04,136054,270.14192,484.73061,1.7319932e+04,1.5418532e+01,1.2571855e+03,4.3889737e+00,1.8465846e+04,1.6763100e+01,0,,,,,270.14192,6.3341955e-04,484.73061,7.6229480e-04,3.2888290e-02,-2.1872612e-02
1416.4216449579028,1.8495066e+04,1.6778713e+01,9.5296453e-04,136055,270.14034,484.72161,1.7351908e+04,1.5432894e+01,1.2523203e+03,4.3876014e+00,1.8495066e+04,1.6778713e+01,0,,,,,270.14034,6.3227949e-04,484.72161,7.6260132e-04,3.2596190e-02,-3.1208653e-02
1416.4230338458171,1.8484510e+04,1.6773926e+01,9.5296412e-04,136056,270.14198,484.72773,1.7340812e+04,1.5428489e+01,1.2527513e+03,4.3878098e+00,1.8484510e+04,1.6773926e+01,0,,,,,270.14198,6.3254626e-04,484.72773,7.6271559e-04,3.5755746e-02,-2.3232810e-02
1416.4244227337329,1.8460207e+04,1.6770660e+01,9.5296372e-04,136057,270.14410,484.73219,1.7319463e+04,1.5425487e+01,1.2601294e+03,4.3966956e+00,1.8460207e+04,1.6770660e+01,0,,,,,270.14410,6.3321949e-04,484.73219,7.6309015e-04,3.5650514e-02,-1.8602803e-02
1416.4258116216486,1.8467592e+04,1.6769024e+01,9.5296331e-04,136058,270.14327,484.73284,1.7325260e+04,1.5423981e+01,1.2569756e+03,4.3881106e+00,1.8467592e+04,1.6769024e+01,0,,,,,270.14327,6.3261093e-04,484.73284,7.6257973e-04,3.5313960e-02,-1.6051946e-02
1416.4272005095047,1.8478900e+04,1.6772228e+01,9.5296284e-04,136059,270.14448,484.73224,1.7334988e+04,1.5426929e+01,1.2566078e+03,4.3976665e+00,1.8478900e+04,1.6772228e+01,0,,,,,270.14448,6.3258730e-04,484.73224,7.6232536e-04,3.6836777e-02,-1.9753259e-02
1416.428589397419,1.8503797e+04,1.6782185e+01,9.5296244e-04,136060,270.14276,484.72923,1.7357359e+04,1.5436085e+01,1.2558628e+03,4.3913145e+00,1.8503797e+04,1.6782185e+01,0,,,,,270.14276,6.3194422e-04,484.72923,7.6167268e-04,3.4932014e-02,-2.1358263e-02
1416.429978285334,1.8485109e+04,1.6778685e+01,9.5296203e-04,136061,270.14028,484.73127,1.7345717e+04,1.5432866e+01,1.2551940e+03,4.3997335e+00,1.8485109e+04,1.6778685e+01,0,,,,,270.14028,6.3212810e-04,484.73127,7.6207489e-04,3.3347145e-02,-1.9369442e-02
1416.4313671731911,1.8497139e+04,1.6774508e+01,9.5296156e-04,136062,270.14617,484.73538,1.7356123e+04,1.5429025e+01,1.2522910e+03,4.3834200e+00,1.8497139e+04,1.6774508e+01,0,,,,,270.14617,6.3185679e-04,484.73538,7.6142926e-04,3.8782563e-02,-1.5189015e-02
1416.4327560611055,1.8468861e+04,1.6763052e+01,9.5296116e-04,136063,270.14865,484.73489,1.7325432e+04,1.5418489e+01,1.2514595e+03,4.3859110e+00,1.8468861e+04,1.6763052e+01,0,,,,,270.14865,6.3334912e-04,484.73489,7.6237059e-04,4.2588066e-02,-1.5364795e-02
1416.4341449489623,1.8484412e+04,1.6774374e+01,9.5296069e-04,136064,270.13693,484.72392,1.7342326e+04,1.5428902e+01,1.2554058e+03,4.3862510e+00,1.8484412e+04,1.6774374e+01,0,,,,,270.13693,6.3189102e-04,484.72392,7.6167972e-04,2.9316274e-02,-2.9983183e-02
1416.4355338368773,1.8493654e+04,1.6779184e+01,9.5296028e-04,136065,270.14382,484.73005,1.7349012e+04,1.5433326e+01,1.2557876e+03,4.3915310e+00,1.8493654e+04,1.6779184e+01,0,,,,,270.14382,6.3239434e-04,484.73005,7.6202262e-04,3.7324499e-02,-1.9706666e-02
1416.4369227247923,1.8456562e+04,1.6766768e+01,9.5295988e-04,136066,270.14351,484.72872,1.7314674e+04,1.5421906e+01,1.2592559e+03,4.3944254e+00,1.8456562e+04,1.6766768e+01,0,,,,,270.14351,6.3318136e-04,484.72872,7.6293916e-04,3.5823166e-02,-2.2260344e-02
1416.4383116126498,1.8464064e+04,1.6772583e+01,9.5295941e-04,136067,270.14505,484.73385,1.7325996e+04,1.5427255e+01,1.2532510e+03,4.3934827e+00,1.8464064e+04,1.6772583e+01,0,,,,,270.14505,6.3280849e-04,484.73385,7.6304370e-04,3.9746374e-02,-1.6404446e-02
1416.4397005005649,1.8481311e+04,1.6778919e+01,9.5295900e-04,136068,270.14296,484.73319,1.7341145e+04,1.5433083e+01,1.2536749e+03,4.3950276e+00,1.8481311e+04,1.6778919e+01,0,,,,,270.14296,6.3300959e-04,484.73319,7.6249201e-04,3.5851482e-02,-1.7745567e-02
1416.441089388421,1.8494309e+04,1.6779861e+01,9.5295854e-04,136069,270.14186,484.73164,1.7352166e+04,1.5433949e+01,1.2521847e+03,4.3874998e+00,1.8494309e+04,1.6779861e+01,0,,,,,270.14186,6.3264958e-04,484.73164,7.6255109e-04,3.5071813e-02,-1.8927654e-02
1416.4424782763354,1.8497701e+04,1.6783325e+01,9.5295813e-04,136070,270.14363,484.72705,1.7350027e+04,1.5437136e+01,1.2558279e+03,4.4045777e+00,1.8497701e+04,1.6783325e+01,0,,,,,270.14363,6.3226576e-04,484.72705,7.6279079e-04,3.5118401e-02,-2.4581704e-02
1416.4438671641924,1.8473594e+04,1.6774208e+01,9.5295766e-04,136071,270.14416,484.73390,1.7337930e+04,1.5428750e+01,1.2544689e+03,4.3901844e+00,1.8473594e+04,1.6774208e+01,0,,,,,270.14416,6.3218077e-04,484.73390,7.6209684e-04,3.6643822e-02,-1.6805369e-02
1416.4452560520492,1.8495193e+04,1.6774927e+01,9.5295720e-04,136072,270.14019,484.72844,1.7352023e+04,1.5429410e+01,1.2529270e+03,4.3847108e+00,1.8495193e+04,1.6774927e+01,0,,,,,270.14019,6.3183554e-04,484.72844,7.6250633e-04,3.2777127e-02,-2.3111943e-02
1416.4466449399636,1.8485955e+04,1.6768963e+01,9.5295679e-04,136073,270.14667,484.73176,1.7345789e+04,1.5423925e+01,1.2484253e+03,4.3817277e+00,1.8485955e+04,1.6768963e+01,0,,,,,270.14667,6.3164032e-04,484.73176,7.6181325e-04,4.0538117e-02,-1.9378310e-02
1416.4480338278204,1.8473762e+04,1.6767031e+01,9.5295632e-04,136074,270.14540,484.73462,1.7333314e+04,1.5422148e+01,1.2538503e+03,4.3876934e+00,1.8473762e+04,1.6767031e+01,0,,,,,270.14540,6.3275412e-04,484.73462,7.6097302e-04,3.7768539e-02,-1.5819760e-02
1416.449422715736,1.8499537e+04,1.6779364e+01,9.5295592e-04,136075,270.14484,484.73019,1.7357447e+04,1.5433491e+01,1.2593673e+03,4.3898716e+00,1.8499537e+04,1.6779364e+01,0,,,,,270.14484,6.3177338e-04,484.73019,7.6127116e-04,3.7757229e-02,-2.1585440e-02
1416.450811603593,1.8464750e+04,1.6779985e+01,9.5295545e-04,136076,270.14367,484.73410,1.7323535e+04,1.5434064e+01,1.2548777e+03,4.4028416e+00,1.8464750e+04,1.6779985e+01,0,,,,,270.14367,6.3336495e-04,484.73410,7.6436519e-04,3.6182098e-02,-1.6950367e-02
1416.4522004914497,1.8457127e+04,1.6771957e+01,9.5295499e-04,136077,270.14851,484.73211,1.7322484e+04,1.5426680e+01,1.2598556e+03,4.4005957e+00,1.8457127e+04,1.6771957e+01,0,,,,,270.14851,6.3288398e-04,484.73211,7.6198718e-04,4.0846832e-02,-1.9883901e-02
1416.4535893793648,1.8483938e+04,1.6771984e+01,9.5295458e-04,136078,270.14050,484.72922,1.7340555e+04,1.5426703e+01,1.2539111e+03,4.3889956e+00,1.8483938e+04,1.6771984e+01,0,,,,,270.14050,6.3208741e-04,484.72922,7.6207152e-04,3.3657532e-02,-2.2211431e-02
1416.454978267221,1.8470596e+04,1.6777229e+01,9.5295411e-04,136079,270.14833,484.73573,1.7333732e+04,1.5431528e+01,1.2536941e+03,4.3916411e+00,1.8470596e+04,1.6777229e+01,0,,,,,270.14833,6.3342508e-04,484.73573,7.6181954e-04,4.2128999e-02,-1.3589037e-02
1416.456367155077,1.8456691e+04,1.6762569e+01,9.5295365e-04,136080,270.13885,484.72799,1.7313217e+04,1.5418044e+01,1.2523450e+03,4.3903289e+00,1.8456691e+04,1.6762569e+01,0,,,,,270.13885,6.3363923e-04,484.72799,7.6359609e-04,2.9982934e-02,-2.1434329e-02
1416.4577560429339,1.8490557e+04,1.6777256e+01,9.5295318e-04,136081,270.14472,484.73047,1.7349373e+04,1.5431554e+01,1.2542906e+03,4.3903799e+00,1.8490557e+04,1.6777256e+01,0,,,,,270.14472,6.3202303e-04,484.73047,7.6152175e-04,3.8144566e-02,-1.8241825e-02
1416.459144930849,1.8488852e+04,1.6776896e+01,9.5295277e-04,136082,270.14607,484.73456,1.7347785e+04,1.5431221e+01,1.2587272e+03,4.3943148e+00,1.8488852e+04,1.6776896e+01,0,,,,,270.14607,6.3256954e-04,484.73456,7.6213724e-04,3.9291661e-02,-1.5670042e-02
1416.4605338187052,1.8478773e+04,1.6769781e+01,9.5295231e-04,136083,270.13748,484.72564,1.7334969e+04,1.5424678e+01,1.2495834e+03,4.3939390e+00,1.8478773e+04,1.6769781e+01,0,,,,,270.13748,6.3181401e-04,484.72564,7.6298125e-04,3.1150945e-02,-2.5002487e-02
1416.461922706562,1.8468043e+04,1.6784103e+01,9.5295184e-04,136084,270.14370,484.73272,1.7327314e+04,1.5437850e+01,1.2620088e+03,4.4057932e+00,1.8468043e+04,1.6784103e+01,0,,,,,270.14370,6.3280476e-04,484.73272,7.6403213e-04,3.7265159e-02,-1.9049613e-02
1416.4633115944196,1.8496270e+04,1.6780563e+01,9.5295138e-04,136085,270.14881,484.73068,1.7358455e+04,1.5434595e+01,1.2530260e+03,4.3962207e+00,1.8496270e+04,1.6780563e+01,0,,,,,270.14881,6.3239754e-04,484.73068,7.6176418e-04,4.0907651e-02,-2.0511121e-02
1416.4647004822764,1.8492273e+04,1.6777044e+01,9.5295091e-04,136086,270.14353,484.73269,1.7351805e+04,1.5431358e+01,1.2541986e+03,4.3929291e+00,1.8492273e+04,1.6777044e+01,0,,,,,270.14353,6.3259649e-04,484.73269,7.6150754e-04,3.5626639e-02,-1.7704656e-02
1416.4660893701914,1.8499371e+04,1.6780931e+01,9.5295050e-04,136087,270.14646,484.72979,1.7357793e+04,1.5434933e+01,1.2515813e+03,4.3926430e+00,1.8499371e+04,1.6780931e+01,0,,,,,270.14646,6.3286698e-04,484.72979,7.6145615e-04,3.8995706e-02,-2.1954052e-02
1416.4674782580482,1.8506600e+04,1.6789707e+01,9.5295004e-04,136088,270.14048,484.73101,1.7363059e+04,1.5443006e+01,1.2549742e+03,4.4082665e+00,1.8506600e+04,1.6789707e+01,0,,,,,270.14048,6.3169544e-04,484.73101,7.6138810e-04,3.5182305e-02,-1.8875670e-02
1416.4688671459044,1.8461762e+04,1.6770897e+01,9.5294957e-04,136089,270.14384,484.73138,1.7323113e+04,1.5425703e+01,1.2516941e+03,4.3958130e+00,1.8461762e+04,1.6770897e+01,0,,,,,270.14384,6.3351577e-04,484.73138,7.6222449e-04,3.7309680e-02,-1.8042961e-02
1416.4702560337605,1.8479857e+04,1.6776129e+01,9.5294911e-04,136090,270.14112,484.72968,1.7340877e+04,1.5430516e+01,1.2500475e+03,4.3907866e+00,1.8479857e+04,1.6776129e+01,0,,,,,270.14112,6.3409336e-04,484.72968,7.6166610e-04,3.3323813e-02,-2.0031614e-02
1416.4716449216176,1.8486049e+04,1.6781481e+01,9.5294864e-04,136091,270.14590,484.73029,1.7344883e+04,1.5435439e+01,1.2568937e+03,4.3985043e+00,1.8486049e+04,1.6781481e+01,0,,,,,270.14590,6.3314673e-04,484.73029,7.6251244e-04,3.9549269e-02,-2.0343179e-02
1416.4730338094744,1.8492596e+04,1.6775370e+01,9.5294818e-04,136092,270.14428,484.73545,1.7350385e+04,1.5429818e+01,1.2549019e+03,4.3873329e+00,1.8492596e+04,1.6775370e+01,0,,,,,270.14428,6.3192775e-04,484.73545,7.6170330e-04,3.7859466e-02,-1.4708533e-02
1416.4744226973305,1.8475203e+04,1.6772961e+01,9.5294771e-04,136093,270.14252,484.73282,1.7334504e+04,1.5427602e+01,1.2603837e+03,4.3963404e+00,1.8475203e+04,1.6772961e+01,0,,,,,270.14252,6.3294120e-04,484.73282,7.6187198e-04,3.5872385e-02,-1.7725661e-02
1416.475811585188,1.8526492e+04,1.6798155e+01,9.5294724e-04,136094,270.14292,484.73062,1.7383957e+04,1.5450775e+01,1.2520748e+03,4.4010372e+00,1.8526492e+04,1.6798155e+01,0,,,,,270.14292,6.3344021e-04,484.73062,7.5998448e-04,3.5620395e-02,-1.8324872e-02
1416.4772004730455,1.8487939e+04,1.6773737e+01,9.5294678e-04,136095,270.14179,484.72646,1.7346562e+04,1.5428317e+01,1.2534424e+03,4.3936543e+00,1.8487939e+04,1.6773737e+01,0,,,,,270.14179,6.3213089e-04,484.72646,7.6193427e-04,3.4741480e-02,-2.5398444e-02
1416.4785893609017,1.8483080e+04,1.6777115e+01,9.5294631e-04,136096,270.14622,484.73167,1.7342459e+04,1.5431423e+01,1.2523744e+03,4.3886185e+00,1.8483080e+04,1.6777115e+01,0,,,,,270.14622,6.3294458e-04,484.73167,7.6218409e-04,4.0368382e-02,-1.8141655e-02
1416.4799782487585,1.8479551e+04,1.6768597e+01,9.5294585e-04,136097,270.14183,484.73422,1.7340094e+04,1.5423589e+01,1.2527385e+03,4.3867517e+00,1.8479551e+04,1.6768597e+01,0,,,,,270.14183,6.3239090e-04,484.73422,7.6197321e-04,3.4939833e-02,-1.6138254e-02
1416.4813671366153,1.8461848e+04,1.6764378e+01,9.5294538e-04,136098,270.14332,484.73217,1.7323115e+04,1.5419707e+01,1.2535338e+03,4.3889828e+00,1.8461848e+04,1.6764378e+01,0,,,,,270.14332,6.3190196e-04,484.73217,7.6269725e-04,3.5983358e-02,-1.9227495e-02
1416.4827560244714,1.8467465e+04,1.6774645e+01,9.5294492e-04,136099,270.14337,484.73114,1.7330406e+04,1.5429151e+01,1.2561809e+03,4.4095616e+00,1.8467465e+04,1.6774645e+01,0,,,,,270.14337,6.3249865e-04,484.73114,7.6216972e-04,3.6465444e-02,-2.1364998e-02
1416.4841449122696,1.8466844e+04,1.6776628e+01,9.5294439e-04,136100,270.14083,484.73475,1.7328480e+04,1.5430974e+01,1.2579744e+03,4.3997707e+00,1.8466844e+04,1.6776628e+01,0,,,,,270.14083,6.3343270e-04,484.73475,7.6222525e-04,3.3975367e-02,-1.4646574e-02
1416.4855338001264,1.8488930e+04,1.6784546e+01,9.5294393e-04,136101,270.14594,484.73451,1.7348480e+04,1.5438258e+01,1.2484047e+03,4.3892570e+00,1.8488930e+04,1.6784546e+01,0,,,,,270.14594,6.3290825e-04,484.73451,7.6304708e-04,3.8701829e-02,-1.6633419e-02
1416.4869226879832,1.8488090e+04,1.6768530e+01,9.5294346e-04,136102,270.14563,484.72965,1.7341035e+04,1.5423528e+01,1.2500818e+03,4.3806844e+00,1.8488090e+04,1.6768530e+01,0,,,,,270.14563,6.3179625e-04,484.72965,7.6267181e-04,3.8831688e-02,-2.2376971e-02
1416.48831157584,1.8487777e+04,1.6779699e+01,9.5294300e-04,136103,270.14316,484.73160,1.7348602e+04,1.5433800e+01,1.2534958e+03,4.4044962e+00,1.8487777e+04,1.6779699e+01,0,,,,,270.14316,6.3228374e-04,484.73160,7.6216669e-04,3.5452142e-02,-1.8900890e-02
1416.4897004636975,1.8479537e+04,1.6779047e+01,9.5294253e-04,136104,270.14355,484.73394,1.7341512e+04,1.5433201e+01,1.2540448e+03,4.3901381e+00,1.8479537e+04,1.6779047e+01,0,,,,,270.14355,6.3369935e-04,484.73394,7.6277985e-04,3.6814153e-02,-1.6132796e-02
1416.4910893515544,1.8514646e+04,1.6783731e+01,9.5294206e-04,136105,270.14371,484.73197,1.7374928e+04,1.5437510e+01,1.2502312e+03,4.3834896e+00,1.8514646e+04,1.6783731e+01,0,,,,,270.14371,6.3138199e-04,484.73197,7.6103030e-04,3.6947083e-02,-1.9639390e-02
1416.4924782393523,1.8472662e+04,1.6768198e+01,9.5294154e-04,136106,270.14266,484.73070,1.7333895e+04,1.5423222e+01,1.2531526e+03,4.3868060e+00,1.8472662e+04,1.6768198e+01,0,,,,,270.14266,6.3197489e-04,484.73070,7.6216488e-04,3.5104286e-02,-2.0204542e-02
1416.4938671272084,1.8466871e+04,1.6775755e+01,9.5294107e-04,136107,270.14382,484.73296,1.7326854e+04,1.5430172e+01,1.2519985e+03,4.3960571e+00,1.8466871e+04,1.6775755e+01,0,,,,,270.14382,6.3272216e-04,484.73296,7.6315034e-04,3.7615456e-02,-1.8464329e-02
1416.4952560150653,1.8500557e+04,1.6778488e+01,9.5294061e-04,136108,270.14336,484.73148,1.7360062e+04,1.5432687e+01,1.2526381e+03,4.3892922e+00,1.8500557e+04,1.6778488e+01,0,,,,,270.14336,6.3145382e-04,484.73148,7.6129095e-04,3.6812983e-02,-1.8914159e-02
1416.4966449028639,1.8496801e+04,1.6780729e+01,9.5294008e-04,136109,270.14499,484.73329,1.7354744e+04,1.5434747e+01,1.2571543e+03,4.3865905e+00,1.8496801e+04,1.6780729e+01,0,,,,,270.14499,6.3241331e-04,484.73329,7.6192454e-04,3.7401095e-02,-1.8285654e-02
1416.4980337907202,1.8520986e+04,1.6781992e+01,9.5293962e-04,136110,270.14400,484.73182,1.7380430e+04,1.5435909e+01,1.2453944e+03,4.3850336e+00,1.8520986e+04,1.6781992e+01,0,,,,,270.14400,6.3117041e-04,484.73182,7.6011085e-04,3.6374733e-02,-1.9057509e-02
1416.499422678577,1.8476576e+04,1.6780725e+01,9.5293915e-04,136111,270.14102,484.73379,1.7337711e+04,1.5434744e+01,1.2568079e+03,4.3968463e+00,1.8476576e+04,1.6780725e+01,0,,,,,270.14102,6.3281786e-04,484.73379,7.6261378e-04,3.3364434e-02,-1.5713595e-02
1416.5008115663763,1.8487225e+04,1.6773090e+01,9.5293863e-04,136112,270.14244,484.73100,1.7346979e+04,1.5427721e+01,1.2502981e+03,4.3867292e+00,1.8487225e+04,1.6773090e+01,0,,,,,270.14244,6.3270924e-04,484.73100,7.6191616e-04,3.4670155e-02,-2.0826595e-02
1416.5022004542332,1.8503623e+04,1.6782188e+01,9.5293816e-04,136113,270.14530,484.73256,1.7353574e+04,1.5436089e+01,1.2547166e+03,4.3896871e+00,1.8503623e+04,1.6782188e+01,0,,,,,270.14530,6.3345610e-04,484.73256,7.6312869e-04,3.9351638e-02,-1.7740021e-02
1416.50358934209,1.8493891e+04,1.6774334e+01,9.5293770e-04,136114,270.14662,484.73072,1.7346533e+04,1.5428865e+01,1.2467677e+03,4.3887734e+00,1.8493891e+04,1.6774334e+01,0,,,,,270.14662,6.3268741e-04,484.73072,7.6143158e-04,3.9021406e-02,-2.0572180e-02
1416.5049782298886,1.8494332e+04,1.6774563e+01,9.5293717e-04,136115,270.14175,484.73264,1.7353184e+04,1.5429075e+01,1.2503319e+03,4.3793592e+00,1.8494332e+04,1.6774563e+01,0,,,,,270.14175,6.3233351e-04,484.73264,7.6139148e-04,3.5381436e-02,-1.6601300e-02
1416.5063671177447,1.8455479e+04,1.6764858e+01,9.5293671e-04,136116,270.14367,484.73160,1.7318547e+04,1.5420150e+01,1.2548800e+03,4.3959908e+00,1.8455479e+04,1.6764858e+01,0,,,,,270.14367,6.3262088e-04,484.73160,7.6241448e-04,3.8842697e-02,-1.9064384e-02
1416.5077560055427,1.8492531e+04,1.6776766e+01,9.5293619e-04,136117,270.14202,484.73134,1.7342391e+04,1.5431103e+01,1.2550688e+03,4.3986754e+00,1.8492531e+04,1.6776766e+01,0,,,,,270.14202,6.3332525e-04,484.73134,7.6220278e-04,3.4485068e-02,-1.8576926e-02
1416.5091448933995,1.8482000e+04,1.6772978e+01,9.5293572e-04,136118,270.14484,484.73203,1.7341781e+04,1.5427617e+01,1.2550052e+03,4.3868885e+00,1.8482000e+04,1.6772978e+01,0,,,,,270.14484,6.3211791e-04,484.73203,7.6134159e-04,3.9325703e-02,-1.8944919e-02
1416.5105337811983,1.8511223e+04,1.6782715e+01,9.5293520e-04,136119,270.14020,484.73081,1.7368643e+04,1.5436573e+01,1.2527616e+03,4.3851547e+00,1.8511223e+04,1.6782715e+01,0,,,,,270.14020,6.3205353e-04,484.73081,7.6111848e-04,3.4747835e-02,-1.9217158e-02
1416.5119226690545,1.8496197e+04,1.6776651e+01,9.5293473e-04,136120,270.14508,484.73306,1.7353090e+04,1.5430998e+01,1.2531465e+03,4.3878736e+00,1.8496197e+04,1.6776651e+01,0,,,,,270.14508,6.3225004e-04,484.73306,7.6171989e-04,3.7492175e-02,-1.5915276e-02
1416.5133115568538,1.8477197e+04,1.6772306e+01,9.5293421e-04,136121,270.14898,484.73107,1.7336076e+04,1.5427000e+01,1.2590054e+03,4.3888707e+00,1.8477197e+04,1.6772306e+01,0,,,,,270.14898,6.3320406e-04,484.73107,7.6238794e-04,4.1445073e-02,-1.8563107e-02
1416.5147004447113,1.8483414e+04,1.6769705e+01,9.5293374e-04,136122,270.14041,484.72584,1.7335959e+04,1.5424607e+01,1.2581650e+03,4.3910427e+00,1.8483414e+04,1.6769705e+01,0,,,,,270.14041,6.3232635e-04,484.72584,7.6270505e-04,3.3105385e-02,-2.5324643e-02
1416.5160893325092,1.8453752e+04,1.6772064e+01,9.5293322e-04,136123,270.14273,484.73030,1.7313805e+04,1.5426777e+01,1.2568564e+03,4.4130621e+00,1.8453752e+04,1.6772064e+01,0,,,,,270.14273,6.3294731e-04,484.73030,7.6259638e-04,3.6236145e-02,-2.0903790e-02
1416.5174782203078,1.8463291e+04,1.6764408e+01,9.5293269e-04,136124,270.14520,484.73420,1.7318611e+04,1.5419736e+01,1.2527362e+03,4.3908811e+00,1.8463291e+04,1.6764408e+01,0,,,,,270.14520,6.3309749e-04,484.73420,7.6260878e-04,3.7276413e-02,-1.5600893e-02
1416.5188671081646,1.8468318e+04,1.6762444e+01,9.5293223e-04,136125,270.14457,484.72818,1.7327736e+04,1.5417929e+01,1.2439180e+03,4.3829637e+00,1.8468318e+04,1.6762444e+01,0,,,,,270.14457,6.3258607e-04,484.72818,7.6237915e-04,3.7844691e-02,-2.2443531e-02
1416.5202559959625,1.8457791e+04,1.6773495e+01,9.5293170e-04,136126,270.14267,484.73457,1.7318402e+04,1.5428094e+01,1.2597333e+03,4.4058590e+00,1.8457791e+04,1.6773495e+01,0,,,,,270.14267,6.3389534e-04,484.73457,7.6302059e-04,3.4319736e-02,-1.4882317e-02
1416.5216448838187,1.8476695e+04,1.6785757e+01,9.5293124e-04,136127,270.14230,484.73120,1.7335371e+04,1.5439372e+01,1.2561824e+03,4.4055071e+00,1.8476695e+04,1.6785757e+01,0,,,,,270.14230,6.3319394e-04,484.73120,7.6322793e-04,3.3724476e-02,-2.0318598e-02
1416.5230337716175,1.8497732e+04,1.6770985e+01,9.5293071e-04,136128,270.14694,484.73947,1.7356873e+04,1.5425785e+01,1.2454752e+03,4.3809953e+00,1.8497732e+04,1.6770985e+01,0,,,,,270.14694,6.3226296e-04,484.73947,7.6152018e-04,4.1169904e-02,-9.6455952e-03
1416.5244226594161,1.8518381e+04,1.6785757e+01,9.5293019e-04,136129,270.14081,484.72379,1.7375619e+04,1.5439372e+01,1.2526849e+03,4.3867164e+00,1.8518381e+04,1.6785757e+01,0,,,,,270.14081,6.3123094e-04,484.72379,7.6157751e-04,3.3843808e-02,-2.8704571e-02
1416.5258115472147,1.8459184e+04,1.6763304e+01,9.5292967e-04,136130,270.14316,484.73627,1.7317246e+04,1.5418720e+01,1.2565034e+03,4.3909206e+00,1.8459184e+04,1.6763304e+01,0,,,,,270.14316,6.3258212e-04,484.73627,7.6255650e-04,3.7815835e-02,-1.3489848e-02
1416.5272004350722,1.8503191e+04,1.6784006e+01,9.5292920e-04,136131,270.14553,484.72938,1.7363514e+04,1.5437761e+01,1.2448077e+03,4.3904147e+00,1.8503191e+04,1.6784006e+01,0,,,,,270.14553,6.3189853e-04,484.72938,7.6191867e-04,3.9732933e-02,-2.0517003e-02
1416.5285893228709,1.8446002e+04,1.6766966e+01,9.5292868e-04,136132,270.14396,484.73064,1.7304773e+04,1.5422088e+01,1.2570160e+03,4.4029012e+00,1.8446002e+04,1.6766966e+01,0,,,,,270.14396,6.3318579e-04,484.73064,7.6293299e-04,3.7942369e-02,-2.0145861e-02
1416.5299782106688,1.8508156e+04,1.6784843e+01,9.5292815e-04,136133,270.14327,484.73348,1.7368941e+04,1.5438531e+01,1.2546652e+03,4.3921185e+00,1.8508156e+04,1.6784843e+01,0,,,,,270.14327,6.3223636e-04,484.73348,7.6103641e-04,3.5734840e-02,-1.7087599e-02
1416.5313670984674,1.8471260e+04,1.6770292e+01,9.5292763e-04,136134,270.14367,484.73305,1.7334334e+04,1.5425148e+01,1.2548002e+03,4.3880725e+00,1.8471260e+04,1.6770292e+01,0,,,,,270.14367,6.3289021e-04,484.73305,7.6211581e-04,3.6950625e-02,-1.7805900e-02
1416.532755986266,1.8467932e+04,1.6774736e+01,9.5292710e-04,136135,270.14342,484.73512,1.7323008e+04,1.5429235e+01,1.2584769e+03,4.4033251e+00,1.8467932e+04,1.6774736e+01,0,,,,,270.14342,6.3540513e-04,484.73512,7.6376012e-04,3.5143461e-02,-1.5147627e-02
